"ID";"Nome";"Logradouro";"Município";"UF";"CEP";"Termo.Convênio";"Valor.Pactuado.pelo.FNDE";"valor_gasto";"situacao"
1009195;"CEMEI JARDIM DAS FLORES - Benevides - PA";"Rua Leão Delgado";"Benevides";"PA";68795000;"7568/2013";1787374,01;1642855,48555857;"paralisada"
1009197;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Canaã dos Carajás - PA";"Av São João";"Canaã dos Carajás";"PA";68537000;"7570/2013";1829374,01;1034164,33418996;"paralisada"
1009198;"PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Canaã dos Carajás - PA";"RUA 5 A";"Canaã dos Carajás";"PA";68537000;"7570/2013";1822131,74;729633,050730834;"paralisada"
1009201;"JARDIM DOS IPÊS - Castanhal - PA";"Rua S/N 08";"Castanhal";"PA";68740000;"7571/2013";1787411,99;1092637,85830049;"paralisada"
1009206;"BOLIVAL";"RODOVIA JOSÉ BRANDÃO DE CASTRO";"Ilha das Flores";"SE";49920000;"7605/2013";1775662,43;826588,165426679;"paralisada"
1009210;"EMEI Bairro Piratini - Gramado - RS";"Rua Farrapos";"Gramado";"RS";95670000;"7601/2013";781626,22;713848,3763494;"paralisada"
1009251;"PAC 2 - CRECHE/PRÉ-ESCOLA - SÃO JOÃO BATISTA";"RUA PRINCIPAL";"Capanema";"PA";68700970;"11581/2014";1250909,37;NA;"paralisada"
1009252;"TITANLÂNDIA II - Castanhal - PA";"Travessa Quatro";"Castanhal";"PA";68740000;"11580/2014";1787374,01;514016,208182623;"paralisada"
1009257;"ESCOLA DE EDUCAÇÃO INFANTIL PADRE FRANCO - Itupiranga - PA";"RUA DO PISCINÃO B SN";"Itupiranga";"PA";68580000;"11579/2014";1829374,01;NA;"paralisada"
1009259;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"TV. PRESIDENTE VARGAS";"Juruti";"PA";68170000;"9866/2014";1885668,95;475333,089684414;"paralisada"
1009272;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Belém de Maria - PE";" RESIDENCIAL SANTA LUZIA";"Belém de Maria";"PE";55440000;"8327/2014";1379706,9;NA;"paralisada"
1009273;"MARIA CRISTINA";"Rua Sebastião Rodrigues da Costa";"Belo Jardim";"PE";55155730;"9311/2014";1379706,9;NA;"paralisada"
1009277;"CRECHE ANTONIO SOUTO - Paranatama - PE";"RUA MANOEL LOPES";"Paranatama";"PE";55355000;"9209/2014";1388655;NA;"paralisada"
1009278;"CRECHE LOTEAMENTO DA PRIMAVERA - Paudalho - PE";"RUA 2";"Paudalho";"PE";55825000;"9203/2014";1394561,6;NA;"paralisada"
1009282;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Santa Maria da Boa Vista - PE";"RUA PÉ DE SERRA";"Santa Maria da Boa Vista";"PE";56380000;"8324/2014";1403599,9;NA;"paralisada"
1009318;"Belvedere - Farroupilha - RS";"Rua Colorado";"Farroupilha";"RS";95180000;"9210/2014";806433,29;473152,683428861;"paralisada"
1009333;"PROINFANCIA BAIRRO PONTO NOVO";"RUA MASSARANDUBA";"Aracaju";"SE";4900000;"9054/2014";1775662,43;NA;"paralisada"
1009359;"CRECHE BAIRRO ALTOS PALMITAL - Marília - SP";"Avenida Murilo Mendes Benincasa";"Marília";"SP";17512754;"11139/2014";1531098,54;NA;"paralisada"
1009386;"EMEB SANTA RITA DE CASSIA - Bom Jardim - MA";"Povoado Vila do Aeroporto";"Bom Jardim";"MA";65380000;"22454/2014";942421,17;221983,572230238;"paralisada"
1009387;"ESC INDÍGENA_TABOCAL - Bom Jardim - MA";"RUA PRINCIPAL";"Bom Jardim";"MA";65380000;"22454/2014";942204,04;221932,435184416;"paralisada"
1009388;"EMEB BOM JESUS - Bom Jardim - MA";"RUA DO JOSEMAR";"Bom Jardim";"MA";65380000;"22454/2014";941460,48;221757,294924531;"paralisada"
1009402;"E.M. POVOADO PORTO DO SIBIL - Formosa da Serra Negra - MA";"RUA PRINCIPAL DO POVOADO";"Formosa da Serra Negra";"MA";65943000;"22538/2014";1021160,96;779271,076979545;"paralisada"
1009410;"Povoado São João da Mata - Governador Luiz Rocha - MA";"Estrada Vicinal";"Governador Luiz Rocha";"MA";65795000;"22557/2014";1020179,93;617874,933987217;"paralisada"
1009411;"Povoado Centro dos Bastins - Governador Luiz Rocha - MA";"Rua da Escola";"Governador Luiz Rocha";"MA";65795000;"22557/2014";941876,71;570450,361183935;"paralisada"
1009465;"ESCOLA LAURENTINO BRUNO - Xique-Xique - BA";"POV DE UTINGA";"Xique-Xique";"BA";47400000;"19728/2014";987636,4;825467,506818458;"paralisada"
1009470;"E.M SÃO BENTO - Carolina - MA";"ESTRADA VICINAL 01";"Carolina";"MA";65980000;"22531/2014";1022500,48;619280,387896576;"paralisada"
1009471;"E.M SÃO JOSÉ - Carolina - MA";"ESTRADA VICINAL 05";"Carolina";"MA";65980000;"22531/2014";942062,61;570562,952059305;"paralisada"
1009473;"U.E. MARLANDE - Godofredo Viana - MA";"RUA PRINCIPAL";"Godofredo Viana";"MA";65285000;"22539/2014";1021779,14;185653,050657334;"paralisada"
1009474;"PRAIA DE SÃO JOSÉ - Godofredo Viana - MA";"RUA PRINCIPAL";"Godofredo Viana";"MA";65285000;"22539/2014";913786,16;166031,180461804;"paralisada"
1009502;"EMEF VENCESLAU BRAS - Anapu - PA";"BR.230(TRANSAMAZONICA)";"Anapu";"PA";68365000;"22299/2014";245498,77;221260,472626543;"paralisada"
1009503;"EMEF JANIO QUADROS - Anapu - PA";"VICINAL TRES BARRACAS";"Anapu";"PA";68365000;"22299/2014";245498,8;177008,406941849;"paralisada"
1009505;"EMEF EUZEBIO DE QUEIROZ - Anapu - PA";"BR.230(TRANSAMAZONICA)";"Anapu";"PA";68365000;"22299/2014";245497,21;221259,078663504;"paralisada"
1009507;"EMEF RISOLETA NEVES - Anapu - PA";"RUA MENDES JR.";"Anapu";"PA";68365000;"22299/2014";245498,77;103254,892032489;"paralisada"
1009509;"EMEF BRASIL GRANDE - Anapu - PA";"BR.230(TRANSAMAZONICA)";"Anapu";"PA";68365000;"22299/2014";245498,77;147506,981751029;"paralisada"
1009510;"EMEF HORAS ALEGRES - Anapu - PA";"RAMAL DAS ARARAS";"Anapu";"PA";68365000;"22299/2014";133024,63;47956,390275791;"paralisada"
1009511;"EMEF BOM JESUS - Anapu - PA";"VICINAL BOM JESUS";"Anapu";"PA";68365000;"22299/2014";133024,63;57547,6731377183;"paralisada"
1009514;"EMEF SALVATORE DEIANE - Anapu - PA";"PA 167";"Anapu";"PA";68365000;"22299/2014";133024,63;55949,1219884228;"paralisada"
1009516;"EMEF  SÃO RAIMUNDO NONATO - Anapu - PA";"TRAV,PAU FURADO";"Anapu";"PA";68365000;"22299/2014";133024,63;79927,329143241;"paralisada"
1009517;"EMEF MONTEIRO LOBATO - Anapu - PA";"VICINAL VIROLA JATOBÁ";"Anapu";"PA";68365000;"22299/2014";245498,77;191759,083486491;"paralisada"
1009519;"EMEF ALACID NUNES - Anapu - PA";"VICINAL SURUBIM";"Anapu";"PA";68365000;"22299/2014";133024,63;84722,9705742047;"paralisada"
1009522;"EMEF SANTA IZABEL - Anapu - PA";"PA 167";"Anapu";"PA";68365000;"22299/2014";133024,63;119890,999723323;"paralisada"
1009523;"EMEF CRISTO É A ESPERANÇA - Anapu - PA";"TRAV.VILA CATARINA";"Anapu";"PA";68365000;"22299/2014";133024,63;119890,999723323;"paralisada"
1009529;"EMEF SÃO LUCAS - Anapu - PA";"VICINAL SÃO LUCAS";"Anapu";"PA";68365000;"22299/2014";133024,63;79927,329143241;"paralisada"
1009531;"EMEF FRANSCISCO DE FARIAS - Anapu - PA";"VICINAL SURUBIM";"Anapu";"PA";68365000;"22299/2014";133024,63;103905,524281137;"paralisada"
1009533;"EMEF REI SALOMÃO - Anapu - PA";"TRAV. VILA NOVO HORIZONTE";"Anapu";"PA";68365000;"22299/2014";133024,63;55949,1340053455;"paralisada"
1009564;"ESCOLA MUCHINS - São João do Carú - MA";"RUA PRINCIPAL";"São João do Carú";"MA";65385000;"22661/2014";1008779,16;237613,936517005;"paralisada"
1009565;"ESCOLA SANTARÉM - São João do Carú - MA";"RUA DO CAMPO";"São João do Carú";"MA";65385000;"22661/2014";1008779,16;237613,936517005;"paralisada"
1009672;"Terreno Parque Recreio";"Rua Projetada 5, Parque Recreio";"Lagoa do Carro";"PE";55820000;"8224/2014";1959902,26;415620,809366896;"paralisada"
1009717;"Parque Imperial - Campos dos Goytacazes - RJ";"Antonio Silva Neto";"Campos dos Goytacazes";"RJ";28022260;"7600/2013";824881,18;247813,341532085;"paralisada"
1009718;"Estância da Penha - Campos dos Goytacazes - RJ";"RUA II / RUA X / RUA XI / RUA DR. JOSÉ MACHADO PINHEIRO ";"Campos dos Goytacazes";"RJ";28021550;"7600/2013";1430027,08;429613,12389732;"paralisada"
1009739;"Comunidade do Tanque Grande - Serrinha - BA";"Povoado do Tanque Grande";"Serrinha";"BA";48700000;"19724/2014";1019123,41;629579,757837543;"paralisada"
1009740;"DISTRITO POÇO DOCE - Paracuru - CE";"Rua Raimundo Acacio Damasceno";"Paracuru";"CE";62680000;"22422/2014";3516880,03;639002,578439584;"paralisada"
1009743;"PA SÃO VICENTE II - Zé Doca - MA";"RUA SÃO VICENTE II";"Zé Doca";"MA";65365000;"22687/2014";236523,79;14325,1326992797;"paralisada"
1009744;"PA CAMPAL - Zé Doca - MA";"PA CAMPAL";"Zé Doca";"MA";65365000;"22687/2014";133141,58;8063,75970534222;"paralisada"
1009760;"GREEN VILLE - Patrocínio - MG";"ESTRADA MUNICIPAL DPA 050";"Patrocínio";"MG";38740000;"19638/2014";1023056,92;594832,711678993;"paralisada"
1009776;"ESCOLA MUNICIPAL DR. JOÃO PINHEIRO DA SILVA - Veríssimo - MG";"AVENIDA ANTÔNIO CAETANO";"Veríssimo";"MG";38150000;"19659/2014";936795,12;635457,401262802;"paralisada"
1009778;"TERRENO AO LADO DA ESCOLA MUNICIPAL DELFIM MOREIRA - Virginópolis - MG";"FAZENDA MONJOLOS";"Virginópolis";"MG";39730000;"19661/2014";1021956;247580,248800757;"paralisada"
1009779;"Equipamento Comunitário - Alto Paraguai - MT";"Assentamento Ema";"Alto Paraguai";"MT";78410000;"23380/2014";866001,55;272738,101503773;"paralisada"
1009783;"PA Santa Clara - Vila Rica - MT";"PA Santa Clara";"Vila Rica";"MT";78645000;"22552/2014";210899,67;25174,9697224763;"paralisada"
1009784;"PA Paraíso do Rio Preto - Vila Rica - MT";"PA Paraíso do Rio Preto";"Vila Rica";"MT";78645000;"22552/2014";206208,59;24615,0076221777;"paralisada"
1009787;"Cacau - Colares - PA";"Comunidade Quilombola do Cacau";"Colares";"PA";68785000;"22306/2014";227804,31;27375,0787772647;"paralisada"
1009788;"Mocajatuba - Colares - PA";"Rua Principal/Francisco Palheta";"Colares";"PA";68785000;"22306/2014";1020960,72;61344,0353401849;"paralisada"
1009806;"Siloé - Mocajuba - PA";"Comunidade de Siloé";"Mocajuba";"PA";68420000;"22884/2014";900268,81;54092,3031353073;"paralisada"
1009808;"COSTEIRA - Oeiras do Pará - PA";"BR 422";"Oeiras do Pará";"PA";68470000;"22321/2014";1021170,7;160803,511623044;"paralisada"
1009809;"SAO RAIMUNDO - Oeiras do Pará - PA";"BR 422 - PA 379";"Oeiras do Pará";"PA";68470000;"22321/2014";942647,06;194111,74451013;"paralisada"
1009832;"E.M.E.F. Catão Peres - São Gabriel - RS";"RS 630";"São Gabriel";"RS";97300000;"19910/2014";1010495,3;238018,168857804;"paralisada"
1009836;"NOVA ESCOLA SANTA MARIA - Tracuateua - PA";"ESTRADA DE SANTA MARIA KM 07";"Tracuateua";"PA";68647000;"22338/2014";1021956;61895,0622001892;"paralisada"
1009837;"NOVA ESCOLA MANOEL DOS SANTOS - Tracuateua - PA";"RODOVIA PA 242";"Tracuateua";"PA";68647000;"22338/2014";1021956;61895,0622001892;"paralisada"
1009872;"Escola Municipal Sitio Bom Jesus - Calumbi - PE";"Sítio Bom Jesus";"Calumbi";"PE";56930000;"22568/2014";244386,11;58735,3777149915;"paralisada"
1009884;"João Martins - Saloá - PE";"povoado serrinha da prata";"Saloá";"PE";55350000;"22592/2014";960647,37;230880,51198462;"paralisada"
1009901;"ESPAÇO EDUCATIVO RURAL II P.A REUNIDAS - Aragominas - TO";"RUA 03 ESQUINA COM RUA 2";"Aragominas";"TO";77845000;"19819/2014";1012927,96;429437,939178575;"paralisada"
1009903;"TERRENO LOCALIZADO NO POVOADO NAJÁS - Axixá do Tocantins - TO";"P.A NAJÁS";"Axixá do Tocantins";"TO";77930000;"19511/2014";244636,43;59265,8987057383;"paralisada"
1009927;"CALADO - Manacapuru - AM";"LAGO DO CALADO";"Manacapuru";"AM";69400000;"19601/2014";942668,18;285464,855616768;"paralisada"
1009942;"Escola Municipal Viriato Correia - Itinga do Maranhão - MA";"Rua Bandeirantes";"Itinga do Maranhão";"MA";65939000;"22573/2014";3533633,28;642046,577836006;"paralisada"
1009960;"Escola Municipal Indígena Mutum - Nova Nazaré - MT";"RUA PROJETADA \"ACESSO A RUA PROJETADA PELA BR-158\"";"Nova Nazaré";"MT";78638000;"22546/2014";235402,25;141440,538721951;"paralisada"
1009961;"Escola Municipal Indígena Ubariré - Nova Nazaré - MT";"RUA PROJETADA";"Nova Nazaré";"MT";78638000;"22546/2014";133160,34;32003,5527958033;"paralisada"
1009996;"EMEF SANTA MARIA II - Curralinho - PA";"RIO CANATICU";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1009997;"EMEF SANTA LUZIA - Curralinho - PA";"RIO CANATICU";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1009998;"EMEF MASSARANDUBA - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1017135,01;299477,654895058;"paralisada"
1009999;"EMEF SANTO INÁCIO - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1010000;"EMEF SANTA CRUZ DO PIRIA - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1020409,66;240353,454764048;"paralisada"
1010002;"EMEF MARUARU - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";244583,65;86416,0721072045;"paralisada"
1010003;"EMEF PROFESSOR MANOEL MAGALHÃES NOGUEIRA - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1020453,19;240363,712794198;"paralisada"
1010004;"EMEF JOÃO GOMES DE CARVALHO - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1010005;"EMEF PONTA ALEGRE - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1020396,76;240350,4162201;"paralisada"
1010006;"EMEF SÃO FRANCISCO DO PACA - Curralinho - PA";"RIO CANATICU";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1010007;"EMEF SÃO JOSÉ DA POVOAÇÃO - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1016985,24;239546,850896185;"paralisada"
1010008;"EMEF NOSSA SENHORA DO PERPÉTUO SOCORRO - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1020396,76;240350,4162201;"paralisada"
1010009;"EMEF TURÉ - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";1019014,06;360037,095949399;"paralisada"
1010010;"EMEF VILA RECREIO DO PIRIA - Curralinho - PA";"VILA RECREIO DO PIRIA";"Curralinho";"PA";68815000;"23153/2014";1020396,76;240350,4162201;"paralisada"
1010011;"Santo Antonio das Araras - Curralinho - PA";"Rio Pará";"Curralinho";"PA";68815000;"23153/2014";934327,31;220077,097894326;"paralisada"
1010012;"EMEF SANTA CATARINA - Curralinho - PA";"RIO";"Curralinho";"PA";68815000;"23153/2014";244583,65;57610,710812369;"paralisada"
1010013;"Castro Alves - Chaves - PA";"Rio Jaranduba";"Chaves";"PA";68880000;"23564/2014";131468,78;30966,9555493557;"paralisada"
1010016;"Otacio de Paula - Chaves - PA";"Rio Jurupucu";"Chaves";"PA";68880000;"23564/2014";244273,83;57537,7386484092;"paralisada"
1010017;"Escola Ensino Fundamental - RURAL - Rio Conceição - Chaves - PA";"Rio Conceição";"Chaves";"PA";68880000;"23564/2014";133013,75;31330,8624076824;"paralisada"
1010020;"Nossa Senhora de Nazaré - Chaves - PA";"Ilha Ciriaca";"Chaves";"PA";68880000;"23564/2014";132848,85;31292,0208652777;"paralisada"
1010029;"Santo Antonio - Chaves - PA";"Capinal";"Chaves";"PA";68880000;"23564/2014";133001,42;31327,9534140578;"paralisada"
1010031;"Boa Esperança - Chaves - PA";"Rio Marajatuba";"Chaves";"PA";68880000;"23564/2014";244273,83;57537,7386484092;"paralisada"
1010040;"Frei Faustino - Chaves - PA";"Rio Piratuba";"Chaves";"PA";68880000;"23564/2014";244273,83;57537,7386484092;"paralisada"
1010042;"Escola Ensino Fundamental - RURAL - Pedro Monteiro da Silva - Chaves - PA";"Rio Arrozal";"Chaves";"PA";68880000;"23564/2014";244273,83;57537,7386484092;"paralisada"
1010046;"Landy - São João do Araguaia - PA";"Rua Castanheira";"São João do Araguaia";"PA";68518000;"22336/2014";132977,81;153022,943103854;"paralisada"
1010098;"EMEF DE VARGÍNIA - Baião - PA";"RUA CARVALHO";"Baião";"PA";68465000;"32605/2014";238886,64;55471,7399028365;"paralisada"
1010109;"EMEF DE BOA VISTA - Baião - PA";"Rua Nova";"Baião";"PA";68465000;"32605/2014";238886,64;69339,6719759274;"paralisada"
1010157;"Jatobá - São João dos Patos - MA";"Povoado Jatobá dos Nolêtos";"São João dos Patos";"MA";65665000;"22671/2014";901384,89;327555,818774835;"paralisada"
1010180;"Sítio do Conde - Conde - BA";"Rua jos van resfaile- condomínio praia mar";"Conde";"BA";48300000;"19625/2014";1021781,18;928267,118697622;"paralisada"
1010187;"Aleide Felix - Baliza - GO";"Rua do Ferro";"Baliza";"GO";76250000;"19729/2014";990376,46;239929,762412885;"paralisada"
1010195;"Jardim Sul - Patrocínio - MG";"Rua Oito";"Patrocínio";"MG";38740000;"19636/2014";1020659,73;902521,649431389;"paralisada"
1010200;"Escola Caic - São João del Rei - MG";"Avenida Brasil";"São João del Rei";"MG";36300000;"19650/2014";1022249,79;730571,701711955;"paralisada"
1010201;"Lote 1 - Quadra 263 B - Tupaciguara - MG";"Rua João Batista de Oliveira";"Tupaciguara";"MG";38430000;"19658/2014";992673,65;937896,442714759;"paralisada"
1010204;"ESCOLA  BELA VISTA - Alto Paraguai - MT";"Rua Getúlio Vargas";"Alto Paraguai";"MT";78410000;"23381/2014";1023328,83;322286,674825018;"paralisada"
1010206;"QUADRA 155 - Comodoro - MT";"RUA DAS ITAÚBAS, ESQUINAS COM A RUA GOIÁS";"Comodoro";"MT";78310000;"22525/2014";925571,54;560575,081521354;"paralisada"
1010265;"Comunidade Indígena Nova Galiléia - Parintins - AM";"Comunidade Indígena Nova Galiléia";"Parintins";"AM";69152010;"19604/2014";133223,55;24206,1660644753;"paralisada"
1010268;"Comunidade Nossa Senhora das Graças - Zé Açú - Parintins - AM";NA;"Parintins";"AM";NA;"19605/2014";133223,55;32274,8921236531;"paralisada"
1010269;"Comunidade Irmãos Coragem - Mato Grosso - Parintins - AM";"Comunidade Irmãos Coragem - Mato Grosso";"Parintins";"AM";69152010;"19605/2014";133223,55;27433,666178593;"paralisada"
1010272;"Comunidade Monte Sinai  Trapiá - Rio Mamurú - Parintins - AM";NA;"Parintins";"AM";NA;"19605/2014";133223,55;62936,0341902474;"paralisada"
1010276;"Comunidade São João - Nova Esperança - Zé Açu - Parintins - AM";"Comunidade São João - Nova Esperança - Zé Açu";"Parintins";"AM";69152010;"19605/2014";133223,55;32274,8921236531;"paralisada"
1010277;"Comunidade Samaria - Colônia da Valéria - Parintins - AM";"Comunidade Samaria - Colônia da Valéria";"Parintins";"AM";69152010;"19605/2014";133223,55;32274,8921236531;"paralisada"
1010278;"Comunidade Nossa Senhora das Graças - Marajá - Parintins - AM";NA;"Parintins";"AM";NA;"19605/2014";133223,55;24206,1660644753;"paralisada"
1010280;"Comunidade Monte Horebe - Rio Uaicurapá - Parintins - AM";"Comunidade Monte Horebe - Rio Uaicurapá";"Parintins";"AM";69152010;"19605/2014";133223,55;32274,8921236531;"paralisada"
1010281;"Comunidade Santo André - Núcleo Santo André - Parintins - AM";"Comunidade Santo André - Núcleo Santo André";"Parintins";"AM";69152010;"19605/2014";133223,55;24206,1660644753;"paralisada"
1010301;"E.M. DISTRITO SERRA DO VICENTE - Capistrano - CE";"RUA PRINCIPAL";"Capistrano";"CE";62748000;"22350/2014";1020734,36;247284,290451329;"paralisada"
1010302;"E.M. DISTRITO CAJUAS - Capistrano - CE";"RUA PRINCIPAL";"Capistrano";"CE";62748000;"22350/2014";1020734,36;321469,576375422;"paralisada"
1010303;"E.M. DISTRITO BANANEIRAS - Capistrano - CE";"RUA BANANEIRA";"Capistrano";"CE";62748000;"22350/2014";1020734,36;618210,732184852;"paralisada"
1010400;"Joaldo Costa Carvalho - Arauá - SE";"Rua Principal";"Arauá";"SE";49220000;"22111/2014";916749,15;222092,714994464;"paralisada"
1010403;"Construção Escola 06 Salas Pov Quebra - Anajatuba - MA";"AV. PRINCIPAL 02";"Anajatuba";"MA";65490000;"22439/2014";1021793,5;618852,20340454;"paralisada"
1010425;"Bairro dos Bento - Cerro Azul - PR";"Estrada Principal Bairro dos Bento";"Cerro Azul";"PR";83570000;"22359/2014";1009674,69;599282,152871715;"paralisada"
1010429;"BAIRRO BOA ESPERANÇA - Coelho Neto - MA";"RUA DO VARIANTE";"Coelho Neto";"MA";65620000;"22534/2014";1021816,48;321810,377266068;"paralisada"
1010430;"3-Povoado-Marimbondo - Santa Filomena do Maranhão - MA";"Estrada Vicinal";"Santa Filomena do Maranhão";"MA";65768000;"22641/2014";942083,83;684690,950281115;"paralisada"
1010436;"EDEFM MONSENHOR TABOSA - ALDEIA RAJADO DE CIMA - Monsenhor Tabosa - CE";"Rua SDO";"Monsenhor Tabosa";"CE";60000000;"32651/2014";942157,16;NA;"paralisada"
1010456;"POVOADO DA 2ª QUADRA DA B5 - Nova Olinda do Maranhão - MA";"ESTRADA VICINAL";"Nova Olinda do Maranhão";"MA";65274000;"22607/2014";243849,84;79751,7206597323;"paralisada"
1010457;"POVOADO DA 1ª QUADRA DA B4 - Nova Olinda do Maranhão - MA";"ESTRADA VICINAL";"Nova Olinda do Maranhão";"MA";65274000;"22607/2014";243660,21;91495,5727833711;"paralisada"
1010459;"UEB JOSE ALBINO DA SILVA - Mirinzal - MA";"RUA PROJETADA";"Mirinzal";"MA";65265000;"22604/2014";1021954,44;656086,666051238;"paralisada"
1010460;"PA LIVRAMENTO COMUNIDADE QUILOMBOLA - Mirinzal - MA";"RUA SÃO PEDRO";"Mirinzal";"MA";65265000;"22604/2014";913786,16;387406,063518093;"paralisada"
1010553;"Escola nova com 06 Salas (Antigo Matadouro) - Anadia - AL";"Rua Juvenal Caetano de Oliveira";"Anadia";"AL";57660000;"31181/2014";1021439,48;565400,668972699;"paralisada"
1010556;"Senhora Santana - Mauriti - CE";"Rua José Dodou, s/n";"Mauriti";"CE";63210000;"22419/2014";3425915,92;829966,381401431;"paralisada"
1010566;"E. M. DO POVOADO SITIO DO MEIO - Milagres do Maranhão - MA";"RUA PROJETADA";"Milagres do Maranhão";"MA";65545000;"22600/2014";3532929,86;855891,693241803;"paralisada"
1010576;"2-Povoado-São Pedro - Santa Filomena do Maranhão - MA";"Rua Projetada";"Santa Filomena do Maranhão";"MA";65768000;"22642/2014";244856,72;160162,040403356;"paralisada"
1010577;"4-Povoado-Repartição - Santa Filomena do Maranhão - MA";"Rua da Escola";"Santa Filomena do Maranhão";"MA";65768000;"22642/2014";942084,02;387991,620861427;"paralisada"
1010578;"1-Povoado-Formosa - Santa Filomena do Maranhão - MA";"Estrada Vicinal";"Santa Filomena do Maranhão";"MA";65768000;"22642/2014";244855,61;88978,5035289072;"paralisada"
1010584;"Imóvel Urbano - Tuneiras do Oeste - PR";"Avenida Ivaí";"Tuneiras do Oeste";"PR";87458000;"22382/2014";1021964,86;928433,97607344;"paralisada"
1010590;"GLEBA ALTÔNIA - LOTE 269 - Altônia - PR";"AVENIDA PARIGOT DE SOUZA";"Altônia";"PR";87550000;"32574/2014";3078544,38;1305250,09353585;"paralisada"
